DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2018-09-26,40,40373,37843,71,Twisties Cheese     Burger 250g,2,8.6,250,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-02-18,41,41087,38000,98,NCC Sour Cream &    Garden Chives 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-01-16,41,41320,38270,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-05-21,41,41320,38271,18,Cheetos Chs & Bacon Balls 190g,1,3.3,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-09-13,41,41391,38350,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-12-22,41,41423,38390,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-04-10,41,41423,38391,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-19,41,41423,38392,110,WW Original Corn    Chips 200g,1,1.9,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-11-07,41,41473,38453,48,Red Rock Deli Sp    Salt & Truffle 150G,1,2.7,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-06-16,41,41473,38454,86,Cheetos Puffs 165g,1,2.8,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-08-30,43,43080,39127,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-26,43,43080,39128,97,RRD Salt & Vinegar  165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-12-10,43,43080,39129,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,43,43080,39130,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-09,43,43080,39131,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-06-10,43,43080,39132,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-25,43,43110,39338,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-03,43,43110,39339,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,43,43110,39341,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-03,43,43110,39343,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-06-19,43,43110,39344,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-04,43,43112,39355,85,RRD Honey Soy       Chicken 165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-03-20,43,43112,39356,110,WW Original Corn    Chips 200g,2,3.8,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-04-08,43,43112,39357,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-06-09,43,43112,39358,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-08-01,43,43147,39602,53,RRD Sweet Chilli &  Sour Cream 165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-10-01,43,43147,39603,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-12-11,43,43147,39604,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-02,43,43147,39605,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,43,43147,39606,7,Smiths Crinkle      Original 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-25,43,43147,39607,66,CCs Nacho Cheese    175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2019-06-30,43,43147,39609,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-11,43,43149,39616,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,43,43149,39617,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-09-13,43,43149,39618,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-26,43,43149,39619,98,NCC Sour Cream &    Garden Chives 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-03-07,43,43149,39620,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,43,43149,39621,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-24,43,43149,39622,85,RRD Honey Soy       Chicken 165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-31,43,43227,40182,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-12-04,43,43227,40183,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-05,43,43227,40184,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-12-06,43,43227,40185,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-11-22,45,45019,40530,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,90,Sunbites,MIDAGE SINGLES/COUPLES,Budget
2018-11-25,45,45019,40531,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-12-21,45,45019,40532,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-27,45,45019,40533,111,Smiths Chip Thinly  Cut Original 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-13,45,45019,40535,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-03,45,45120,41086,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-10-14,45,45120,41087,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-07-13,45,45126,41112,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-08,45,45126,41113,53,RRD Sweet Chilli &  Sour Cream 165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-11-11,45,45126,41115,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-14,45,45126,41116,34,Pringles Slt Vingar 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-02-21,45,45126,41117,34,Pringles Slt Vingar 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-08-03,45,45127,41118,62,Pringles Mystery    Flavour 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-08-27,45,45127,41119,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-11-23,45,45127,41120,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-12-12,45,45127,41121,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-06,45,45146,41243,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-10-27,45,45146,41244,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-04-15,45,45146,41245,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-07-25,45,45187,41479,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,45,45187,41480,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-02-10,45,45187,41481,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-06-21,45,45187,41482,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-29,45,45220,41648,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-14,45,45220,41649,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-29,45,45220,41650,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-30,45,45220,41652,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-25,46,46065,41886,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-13,46,46179,41997,22,Thins Chips         Originl saltd 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-14,46,46179,41998,71,Twisties Cheese     Burger 250g,1,4.3,250,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-03-13,46,46179,41999,5,Natural Chip        Compny SeaSalt175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-02-08,46,46212,42050,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-26,46,46462,42315,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-12-05,46,46462,42316,62,Pringles Mystery    Flavour 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-03,46,46462,42317,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-29,46,46475,42335,6,RRD Lime & Pepper   165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-06-07,46,46475,42336,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-25,47,47039,42407,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,47,47039,42408,5,Natural Chip        Compny SeaSalt175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-01-09,47,47039,42409,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,47,47109,42490,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-01-29,47,47114,42499,97,RRD Salt & Vinegar  165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-01,47,47142,42540,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-08-29,47,47182,42584,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-18,47,47182,42585,50,Tostitos Lightly    Salted 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-06-18,47,47182,42586,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-08-23,47,47193,42599,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-10-28,47,47204,42616,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-28,47,47204,42616,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-08,47,47223,42642,94,Burger Rings 220g,2,4.6,220,Burger,MIDAGE SINGLES/COUPLES,Budget
2018-10-19,47,47245,42672,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-10,47,47245,42673,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-09-07,47,47271,42713,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-10-06,47,47271,42714,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-12-18,47,47271,42715,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-05,47,47271,42716,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2019-04-28,47,47271,42717,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-17,47,47287,42733,4,Dorito Corn Chp     Supreme 380g,2,13.0,380,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-19,47,47287,42734,47,Doritos Corn Chips  Original 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-20,47,47319,42776,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-09-28,47,47326,42789,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-10-01,47,47326,42790,22,Thins Chips         Originl saltd 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-29,47,47326,42791,94,Burger Rings 220g,2,4.6,220,Burger,MIDAGE SINGLES/COUPLES,Budget
2018-11-20,47,47381,42869,97,RRD Salt & Vinegar  165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-18,48,48009,43108,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-10-08,48,48009,43109,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-10-15,48,48009,43110,54,CCs Original 175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2019-01-12,48,48009,43112,15,Twisties Cheese     270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-04-23,48,48009,43113,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-06,48,48131,43858,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-19,48,48131,43859,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-02-01,48,48131,43860,106,Natural ChipCo      Hony Soy Chckn175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-04-10,48,48131,43861,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,48,48131,43862,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-07-21,48,48179,44173,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-07-23,48,48179,44174,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-11-03,48,48179,44175,94,Burger Rings 220g,2,4.6,220,Burger,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,48,48179,44176,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-24,48,48179,44177,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-05-24,48,48179,44177,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-08-29,48,48188,44221,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-09-04,48,48188,44222,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-05,48,48188,44223,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-02-10,48,48188,44224,25,Pringles SourCream  Onion 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-03,48,48188,44225,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-22,48,48188,44226,96,WW Original Stacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,49,49152,45137,50,Tostitos Lightly    Salted 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-01-21,49,49152,45138,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-10,49,49152,45139,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,49,49203,45366,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-24,49,49203,45367,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-01-26,49,49203,45369,88,Kettle Honey Soy    Chicken 175g,1,5.4,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-29,49,49203,45370,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-11-03,49,49233,45503,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-04,49,49233,45504,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-06-13,49,49233,45505,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-09-26,49,49278,45677,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-10-10,49,49278,45678,74,Tostitos Splash Of  Lime 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-01-20,49,49278,45679,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-07,49,49278,45680,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-03-30,49,49278,45681,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-02,49,49278,45682,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-12,49,49366,46021,15,Twisties Cheese     270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-01-22,49,49366,46023,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-10-13,50,50034,46155,58,Red Rock Deli Chikn&Garlic Aioli 150g,1,2.7,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-11-23,50,50034,46156,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-05,50,50034,46157,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,1,1.7,90,Sunbites,MIDAGE SINGLES/COUPLES,Budget
2019-03-13,50,50062,46192,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-03-31,50,50062,46193,52,Grain Waves Sour    Cream&Chives 210G,1,3.6,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-06-01,50,50062,46194,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-05-07,50,50067,46200,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-06,50,50070,46204,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-03,50,50094,46226,26,Pringles Sweet&Spcy BBQ 134g,1,3.7,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-07-07,50,50137,46268,70,Tyrrells Crisps     Lightly Salted 165g,1,4.2,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-11-02,50,50137,46269,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-11,50,50188,46330,107,Smiths Crinkle Cut  French OnionDip 150g,1,2.6,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-26,50,50188,46331,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-08-26,50,50192,46341,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-14,50,50212,46356,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-10-29,50,50421,46575,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2019-03-14,50,50464,46632,100,Smiths Crinkle Cut  Chips Chs&Onion170g,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-15,50,50489,46668,13,Red Rock Deli Thai  Chilli&Lime 150g,1,2.7,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-05-28,51,51100,46804,97,RRD Salt & Vinegar  165g,1,3.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-08-22,51,51103,46809,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-16,51,51103,46810,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-02-18,51,51113,46829,99,Pringles Sthrn FriedChicken 134g,1,3.7,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-08-06,51,51256,46953,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-11,51,51256,46954,8,Smiths Crinkle Cut  Chips Original 170g,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-12-19,51,51314,47009,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-12-28,51,51462,47145,74,Tostitos Splash Of  Lime 175g,1,4.4,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-03-09,51,51462,47146,6,RRD Lime & Pepper   165g,1,3.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-01-25,52,52173,47208,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-14,52,52173,47209,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-03-24,53,53058,47312,96,WW Original Stacked Chips 160g,1,1.9,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-10-31,53,53284,47565,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-03-14,53,53284,47566,75,Cobs Popd Sea Salt  Chips 110g,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-25,53,53285,47568,11,RRD Pc Sea Salt     165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-04-02,53,53285,47569,53,RRD Sweet Chilli &  Sour Cream 165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-11-28,53,53288,47572,73,Smiths Crinkle Cut  Salt & Vinegar 170g,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-11,53,53385,47675,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-11-30,53,53421,47715,40,Thins Chips Seasonedchicken 175g,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-17,53,53421,47716,53,RRD Sweet Chilli &  Sour Cream 165g,1,3.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-09-09,54,54022,47845,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-11-05,54,54022,47846,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-12-02,54,54022,47847,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-28,54,54119,48006,7,Smiths Crinkle      Original 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-28,54,54119,48007,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-11-20,54,54170,48085,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
